code,icao,name,latitude,longitude,elevation,time_zone,city,state,country
CUV,SVCG,Casigua,11.066667,-70.95,55,America/Caracas,Dabajuro,Falcon,VE
CXA,SVCD,Caicara Del Orinoco,7.62584735,-66.1644419820116,134,America/Caracas,Maripa,Bolivar,VE
CBL,SVCB,Ciudad Bolivar,8.128056,-63.5375,141,America/Caracas,Ciudad Bolivar,Bolivar,VE
MYC,SVBS,Maracay,10.5,-68.166664,82,America/Caracas,Moron,Carabobo,VE
BRM,SVBM,Barquisimeto Airport,10.04359305,-69.3561637968819,2043,America/Caracas,Barquisimeto,Lara,VE
BNS,SVBI,Barinas,8.6128189,-70.2173339581147,567,America/Caracas,Barinas,Barinas,VE
BLA,SVBC,General Jose Antonio Anzoategui International Airport,10.10716495,-64.6877338271565,29,America/Caracas,Barcelona,Anzoategui,VE
LPJ,SVAS,Pijiguaos,7,-67.666664,183,America/Caracas,San Juan de Payara,Apure,VE
AAO,SVAN,Anaco,9.4298739,-64.4708633454992,692,America/Caracas,Anaco,Anzoategui,VE
AGV,SVAC,Acarigua,9.552222,-69.23333,711,America/Caracas,Araure,Portuguesa,VE
VCH,SUVO,Vichadero,-31.733334,-54.25,570,America/Montevideo,Isidoro Noblia,Cerro Largo,UY
TYT,SUTR,Treinta-y-Tres,-33.266666,-54.283333,337,America/Montevideo,Treinta y Tres,Treinta y Tres,UY
TAW,SUTB,Tacuarembo,-31.7502801,-55.9284465,440,America/Montevideo,Tacuarembo,Tacuarembo,UY
STY,SUSO,Salto,-31.436666,-57.988335,65,America/Montevideo,Concordia,Entre Rios,UY
RVY,SURV,Rivera,-30.97508805,-55.4763100981943,597,America/Montevideo,Santana do Livramento,Rio Grande do Sul,UY
PDU,SUPU,Paysandu,-32.36326055,-58.0678905126643,124,America/Montevideo,Paysandu,Paysandu,UY
MVD,SUMU,Carrasco International Airport,-34.83043195,-56.0220143447193,52,America/Montevideo,Paso de Carrasco,Canelones,UY
MLZ,SUMO,Cerro Largo,-32.33858835,-54.2179572276173,311,America/Montevideo,Melo,Cerro Largo,UY
PDP,SULS,Capitan de Corbeta Carlos A. Curbelo International Airport,-34.914444,-54.919167,39,America/Montevideo,Maldonado,Maldonado,UY
DZO,SUDU,Santa Bernardina,-33.416668,-56.516666,255,America/Montevideo,Durazno,Durazno,UY
CYR,SUCA,Laguna De Los Patos,-34.166668,-57.5,423,America/Montevideo,Tarariras,Colonia,UY
BUV,SUBU,Bella Union,-30.333332,-57.083332,232,America/Montevideo,Tomas Gomensoro,Artigas,UY
ATI,SUAG,Artigas,-30.4,-56.50833,416,America/Montevideo,Artigas,Artigas,UY
SRA,SSZR,Santa Rosa,-27.866667,-54.483334,862,America/Sao_Paulo,Santa Rosa,Rio Grande do Sul,BR
AAG,SSYA,Arapoti,-24.1037812,-49.7894943542424,2608,America/Sao_Paulo,Jaguariaiva,Parana,BR
AXE,SSXX,Xanxere,-26.8749455,-52.373397324959,2929,America/Sao_Paulo,Xanxere,Santa Catarina,BR
BMS,SSXH,Brumado,-14.233333,-41.63333,1361,America/Bahia,Brumado,Bahia,BR
CTQ,SSVP,Do Palmar,-18.85,-50.1,1476,America/Sao_Paulo,Santa Vitoria,Minas Gerais,BR
TEC,SSVL,Telemaco Borba,-24.31767995,-50.6517629135473,2610,America/Sao_Paulo,Telemaco Borba,Parana,BR
VIA,SSVI,Vienna,-27.008333,-51.136112,2588,America/Sao_Paulo,Videira,Santa Catarina,BR
UMU,SSUM,Ernesto Geisel,-23.798332,-53.31333,1558,America/Sao_Paulo,Umuarama,Parana,BR
CSU,SSSC,Santa Cruz Do Sul,-29.68380235,-52.4110340673433,626,America/Sao_Paulo,Santa Cruz do Sul,Rio Grande do Sul,BR
JBS,SSSB,Hacienda Bus.Park Heliport,37.699722,-121.9,360,America/Los_Angeles,Dublin,California,US
SQY,SSRU,Sao Lourenco Do Sul,-31.38606845,-52.0334202565532,121,America/Sao_Paulo,Sao Lourenco do Sul,Rio Grande do Sul,BR
BRB,SSRS,Barreirinhas,-2.7574806,-42.8035077503272,55,America/Fortaleza,Barreirinha,Amazonas,BR
PBB,SSPN,Paranaiba,-19.666668,-51.183334,1348,America/Campo_Grande,Paranaiba,Mato Grosso do Sul,BR
PVI,SSPI,Edu Chaves,-23.066668,-52.466667,1358,America/Sao_Paulo,Paranavai,Parana,BR
PNG,SSPG,Paranagua,-25.53969285,-48.5306244095665,32,America/Sao_Paulo,Paranagua,Parana,BR
AIR,SSOU,Aripuana,-10.25,-59.38333,1095,America/Cuiaba,N/A,N/A,BR
VRZ,SSOL,Lavras Airport,-21.2406,-44.9639,3156,America/Sao_Paulo,Lavras,N/A,BR
APX,SSOG,Arapongas,-23.483334,-51.466667,2309,America/Sao_Paulo,Apucarana,Parana,BR
SQX,SSOE,Sao Miguel do Oeste,-26.780556,-53.502777,2112,America/Sao_Paulo,Bernardo de Irigoyen,Misiones,BR
ALQ,SSLT,Federal,-29.799723,-55.763332,334,America/Sao_Paulo,Alegrete,Rio Grande do Sul,BR
LOI,SSLN,Helmuth Baungartem,-27.159721,-49.542778,1062,America/Sao_Paulo,Ibirama,Santa Catarina,BR
OAL,SSKW,Cacoal Airport,-11.433889,-61.4825,597,America/Porto_Velho,Cacoal,Rondonia,BR
CBW,SSKM,Campo Mourao,-24.009449,-52.3569661025383,1784,America/Sao_Paulo,Campo Mourao,Parana,BR
JCB,SSJA,Joacaba,-27.17148265,-51.5534565497135,2516,America/Sao_Paulo,Joacaba,Santa Catarina,BR
ITQ,SSIQ,Itaqui,-29.17210465,-56.5406595594886,213,America/Sao_Paulo,Itaqui,Rio Grande do Sul,BR
IJU,SSIJ,J. Batista Bos Filho Airport,-28.416668,-53.916668,1227,America/Sao_Paulo,Ijui,Rio Grande do Sul,BR
HRZ,SSHZ,Horizontina,-27.637036,-54.3402048599527,990,America/Sao_Paulo,Horizontina,Rio Grande do Sul,BR
GGJ,SSGY,Guaíra Airport,-24.08087945,-54.1911462944182,862,America/Sao_Paulo,Salto del Guaira,Canindeyu,BR
GPB,SSGG,Tancredo Thomaz Faria,-25.333332,-51.5,3395,America/Sao_Paulo,Guarapuava,Parana,BR
FBE,SSFB,Francisco Beltrao,-26.05892195,-53.0629413145769,2106,America/Sao_Paulo,Francisco Beltrao,Parana,BR
ERM,SSER,Comandante Kraemer,-27.641666,-52.275555,2486,America/Sao_Paulo,Erechim,Rio Grande do Sul,BR
CRQ,SSCV,Caravelas,-17.75,-39.25,0,America/Bahia,Nova Vicosa,Bahia,BR
CKO,SSCP,Cornelio Procopio,-23.116667,-50.666668,1653,America/Sao_Paulo,Bandeirantes,Parana,BR
CSS,SSCL,Cassilandia,-18.983334,-51.983334,1669,America/Campo_Grande,Cassilandia,Mato Grosso do Sul,BR
CCI,SSCK,Concordia,-27.181389,-52.050556,2398,America/Sao_Paulo,Concordia,Santa Catarina,BR
BZC,SSBZ,Buzios,-22.77063,-41.9628374856585,19,America/Sao_Paulo,Armacao de Buzios,Rio de Janeiro,BR
BNU,SSBL,Blumenau,-27,-49,1289,America/Sao_Paulo,Gaspar,Santa Catarina,BR
BGV,SSBG,Bento Goncalves,-29.166668,-51.516666,2050,America/Sao_Paulo,Bento Goncalves,Rio Grande do Sul,BR
APU,SSAP,Apucarana,-23.55,-51.483334,2408,America/Sao_Paulo,N/A,N/A,BR
CZB,SSAK,Carlos Ruhl,-28.641666,-53.558334,1312,America/Sao_Paulo,Cruz Alta,Rio Grande do Sul,BR
SRV,SRV,Stony River,61.7860128,-156.5912304,134,America/Anchorage,N/A,N/A,US
CUZ,SPZO,Alejandro Velasco Astete International Airport,-13.5362553,-71.9377721534861,10774,America/Lima,Cusco,Cusco,PE
NZC,SPZA,Maria Reiche Neuman Airport,-14.85435005,-74.9619161317712,1765,America/Lima,Nazca,Ica,PE
TYL,SPYL,Captain FAP Victor Montes Arias Airport,-4.564722,-81.25278,282,America/Lima,Talara,Piura,PE
VVN,SPWT,Malvinas,-11.854861,-72.939332,1384,America/Lima,Pangoa,Cusco,PE
PIU,SPUR,Cap. FAP Guillermo Concha Iberico International Airport,-5.201667,-80.613335,82,America/Lima,Piura,Piura,PE
PEM,SPTU,Puerto Maldonado Airport,-12.6162537,-69.2268489037695,672,America/Lima,Puerto Maldonado,Madre de Dios,PE
TCQ,SPTN,Tacna Airport,-18.05252005,-70.2767210905905,1538,America/Lima,Tacna,Tacna,PE
SYC,SPSY,Shiringayoc,-11.9,-69.166664,800,America/Lima,San Lorenzo,Madre de Dios,PE
TPP,SPST,Cad. FAP Guillermo del Castillo Paredes Airport,-6.511111,-76.39861,869,America/Lima,Tarapoto,San Martin,PE
PIO,SPSO,Capitan FAP Renan Elias Olivera Airport,-13.75,-76.21667,55,America/Lima,Pisco,Ica,PE
TRU,SPRU,Trujillo Airport,-8.09,-79.115,106,America/Lima,Huanchaco,La Libertad,PE
AQP,SPQU,Rodriguez Ballon International Airport,-16.3423105,-71.5689587883018,8346,America/Lima,Arequipa,Arequipa,PE
IQT,SPQT,C.F. Secada Vignetta International Airport,-3.785098,-73.30284,301,America/Lima,Iquitos,Loreto,PE
CHH,SPPY,Chachapoyas,-6.2021601,-77.8558364107025,8356,America/Lima,Chachapoyas,Amazonas,PE
SQU,SPOA,Saposoa,-6.9600301,-76.7684021,1040,America/Lima,Saposoa,San Martin,PE
HUU,SPNC,Huanuco Airport,-9.8786937,-76.2050280466014,6072,America/Lima,Huanuco,Huanuco,PE
YMS,SPMS,Yurimaguas,-5.89407265,-76.1140005430172,587,America/Lima,Yurimaguas,Loreto,PE
SMG,SPMR,Santa Maria,-12.5,-72,7598,America/Lima,Quebrada Honda,Cusco,PE
MZA,SPMF,Mayor Pnp Nancy Flore Airport,-11.325,-74.536111,2234,America/Lima,Mazamari,Junin,PE
TBP,SPME,Capitan FAP Pedro Canga Rodriguez Airport,-3.566667,-80.416664,115,America/Lima,Tumbes,Tumbes,PE
ILQ,SPLO,Ilo,-17.6952578,-71.338809378432,65,America/Lima,Ilo,Moquegua,PE
RIM,SPLN,Rodriguez De Mendoza,-6,-78,6607,America/Lima,Churuja,Amazonas,PE
CJA,SPJR,Cajamarca Airport,-7.13845645,-78.4898364473235,8828,America/Lima,Cajamarca,Cajamarca,PE
SJA,SPJN,San Juan,-15.35,-75.15,26,America/Lima,San Juan de Marcona,Ica,PE
JUL,SPJL,Juliaca Airport,-15.4675198,-70.1571999330187,12552,America/Lima,Juliaca,Puno,PE
JAU,SPJJ,Jauja Airport,-11.75,-75.25,14947,America/Lima,Masma Chicche,Junin,PE
JJI,SPJI,Juanjui,-7.1661,-76.7265965902198,849,America/Lima,Juanjui,San Martin,PE
JAE,SPJE,Shumba Airport,33.638058,-84.424446,994,America/New_York,N/A,N/A,PE
LIM,SPJC,Jorge Chavez International Airport,-12.02178305,-77.1112382267479,113,America/Lima,Callao,Callao,PE
RIJ,SPJA,Rioja,-6.05,-77.15,2709,America/Lima,Rioja,San Martin,PE
PYZ,SPIS,Pias Airport,-7.920833,-77.525,6283,America/Lima,N/A,N/A,PE
UMI,SPIL,Quincemil,-13.25,-70.666664,2047,America/Lima,Quince Mil,Cusco,PE
ATA,SPHZ,Anta,-9.34818315,-77.5982915085831,8927,America/Lima,Anta,Ancash,PE
ANS,SPHY,Andahuaylas,-13.709079,-73.3516044646057,11581,America/Lima,San Jeronimo,Apurimac,PE
AYP,SPHO,Yanamilla Airport,-13.197222,-74.24722,10423,America/Lima,Carmen Alto,Ayacucho,PE
CIX,SPHI,Cornel Ruiz Airport,-6.789722,-79.83222,52,America/Lima,Chiclayo,Lambayeque,PE
TGI,SPGM,Tingo Maria,-9.2888563,-76.0049664686279,2010,America/Lima,Tingo Maria,Huanuco,PE
CGL,SPGL,Chagual Airport,-7.797222,-77.651389,3967,America/Lima,N/A,N/A,PE
CHM,SPEO,Chimbote,-9.15039295,-78.5248743866376,68,America/Lima,Buenos Aires,Ancash,PE
TDP,SPDR,Trompeteros,15.543056,-61.309166,427,America/Lima,Marigot,Saint Andrew,PE
PCL,SPCL,Capitan Rolden Airport,-8.333333,-74.63333,551,America/Lima,Puerto Callao,Ucayali,PE
IBP,SPBR,Iberia,-11.366667,-69.583336,954,America/Lima,Iberia,Madre de Dios,PE
BLP,SPBL,Bellavista,-16.583332,-69.416664,12824,America/Lima,Kelluyo,Puno,PE
MBP,SPBB,Moyobamba,-6.2,-77.166664,3540,America/Lima,Yorongos,San Martin,PE
AYX,SPAY,Gerardo Pérez Pinedo,-10.72845785,-73.7690729583761,767,America/Lima,Puerto Ocopa,Junin,PE
AOP,SPAS,Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.7952148,-76.4682010432661,702,America/Lima,Alianza Cristiana,Loreto,PE
ALD,SPAR,Alerta,-11.683333,-69.333336,859,America/Lima,N/A,N/A,PE
APE,SPAO,San Juan Aposento,-11.933333,-69.083336,866,America/Lima,N/A,N/A,PE
XAU,SOOS,Saul,3.6151981,-53.2036152451627,656,America/Cayenne,Camopi,Guyane,GF
REI,SOOR,Regina,4.3130528,-52.1335736070748,78,America/Cayenne,Roura,Guyane,GF
LDX,SOOM,St-Laurent du Maroni,5.48215965,-54.0348413725782,16,America/Cayenne,Albina,Marowijne,GF
OYP,SOOG,St-Georges de lOyapock,3.9,-51.8,19,America/Cayenne,Saint-Georges-de-l'Oyapock,Guyane,GF
MPY,SOOA,Maripasoula,3.65601315,-54.0393089044316,328,America/Cayenne,N/A,N/A,GF
GSI,SOGS,Guadalcanal,-9.533333,160.2,272,Pacific/Guadalcanal,N/A,N/A,SB
CAY,SOCA,Felix Eboue Airport,4.82073745,-52.3630570236421,9,America/Cayenne,Matoury,Guyane,GF
ITE,SNZW,Itubera,-13.7,-39.2,554,America/Bahia,Itubera,Bahia,BR
PYT,SNZR,Pedro Rabelo de Souza Airport,-17.242778,-46.883056,2398,America/Sao_Paulo,Paracatu,N/A,BR
PPY,SNZA,Pouso Alegre,-22.2890865,-45.9195924213758,2900,America/Sao_Paulo,Pouso Alegre,Minas Gerais,BR
GMS,SNYW,Guimaraes,-2.15,-44.7,177,America/Fortaleza,Bequimao,Maranhao,BR
ITI,SNYH,Itambacuri,-18,-41.5,1394,America/Sao_Paulo,N/A,N/A,BR
PHI,SNYE,Pinheiro,-2.516667,-45.083332,22,America/Fortaleza,Pinheiro,Maranhao,BR
JCS,SNWS,Aeroporto De Crateus Airport,-5.21230869969,-40.7045819389,1026,America/Fortaleza,Crateus,N/A,BR
CMC,SNWC,Camocim,-2.89492665,-40.8583664918257,13,America/Fortaleza,Camocim,Ceara,BR
BVS,SNVS,Breves,-1.6351127,-50.442217291989,68,America/Belem,Breves,Para,BR
VAL,SNVB,Valenca,-13.333333,-39.083332,249,America/Bahia,Valenca,Bahia,BR
JPO,SNTS,Brigadeiro Firmino Ayres Airport,-7.037496939556,-37.25184761766,850,America/Recife,Patos,N/A,BR
TFL,SNTO,Teofilo Otoni,-17.85,-41.5,1572,America/Sao_Paulo,Teofilo Otoni,Minas Gerais,BR
OBI,SNTI,Obidos,-1.916667,-55.516666,95,America/Santarem,N/A,N/A,BR
TXF,SNTF,Teixeira de Freitas Airport,-7.133333,-37.183334,344,America/Bahia,Teixeira,Paraiba,BR
SFK,SNSW,Soure,-0.69864855,-48.5229200965406,39,America/Belem,Soure,Para,BR
OPP,SNSM,Salinópolis Airport,-0.696944,-47.337778,89,America/Belem,Salinópolis,N/A,BR
CAU,SNRU,Caruaru,-8.25,-35.916668,1932,America/Recife,Caruaru,Pernambuco,BR
PDF,SNRD,Prado,-17.35,-39.216667,32,America/Bahia,Prado,Bahia,BR
QXD,SNQX,Quixadá Regional Airport,-4.978889,-38.987778,738,America/Fortaleza,Quixadá,N/A,BR
CHD,SNQU,Mucuge Airport,-13.031667,-41.444444,3461,America/Bahia,N/A,N/A,BR
FLB,SNQG,Cangapara,-6.8,-43.033333,442,America/Fortaleza,Floriano,Piaui,BR
PIV,SNPX,Pirapora,-17.338612,-44.93222,1653,America/Sao_Paulo,Pirapora,Minas Gerais,BR
POJ,SNPD,Patos De Minas,-18.67291465,-46.4919252194623,2746,America/Sao_Paulo,Patos de Minas,Minas Gerais,BR
PCS,SNPC,Picos,-7.083333,-41.466667,656,America/Fortaleza,Picos,Piaui,BR
ORX,SNOX,Oriximina,-1.75,-55.86667,141,America/Santarem,Oriximina,Para,BR
FEJ,SNOU,Feijo,-8.1398638,-70.3402582680074,498,America/Rio_Branco,Feijo,Acre,BR
PSW,SNOS,Passos,-20.716667,-46.61667,2427,America/Sao_Paulo,Passos,Minas Gerais,BR
NNU,SNNU,Nanuque,-17.8234475,-40.3296120536359,633,America/Sao_Paulo,Nanuque,Minas Gerais,BR
PTQ,SNMZ,Porto de Moz,-1.74273455,-52.2370877311008,26,America/Belem,Porto de Moz,Para,BR
SBJ,SNMX,Sao Mateus,-18.583332,-39.733334,19,America/Sao_Paulo,Conceicao da Barra,Espirito Santo,BR
MVS,SNMU,Aeroporto Max Feffer,-18.083332,-39.566666,32,America/Bahia,Mucuri,Bahia,BR
MTE,SNMA,Monte Alegre,-1.983333,-54.066666,183,America/Santarem,Monte Alegre,Para,BR
SSO,SNLO,Sao Lourenco,-22.116667,-45.05,2903,America/Sao_Paulo,Sao Lourenco,Minas Gerais,BR
CDI,SNKI,Cachoeiro Itapemirim,-20.834752,-41.1855878394959,219,America/Sao_Paulo,Cachoeiro de Itapemirim,Espirito Santo,BR
CMP,SNKE,Campo Alegre,-9.8,-36.35,587,America/Belem,Campo Alegre,Alagoas,BR
JDR,SNJR,Sao Joao Del Rei,-21.0852396,-44.2246101728355,3057,America/Sao_Paulo,Tiradentes,Minas Gerais,BR
JNA,SNJN,Januaria,-15.4733174,-44.3843808127894,1571,America/Sao_Paulo,Januaria,Minas Gerais,BR
JEQ,SNJK,Jequie,-13.8775218,-40.0712682088417,610,America/Bahia,Jequie,Bahia,BR
JCM,SNJB,Jacobina,-11.1640584,-40.551502856929,1548,America/Bahia,Jacobina,Bahia,BR
IPU,SNIU,Ipiau,-14.133333,-39.733334,410,America/Bahia,Ipiau,Bahia,BR
QIG,SNIG,Dr. Francisco Tomé da Frota Airport,-6.347778,-39.298611,692,America/Fortaleza,Iguatu,N/A,BR
IRE,SNIC,Irece,-11.3,-41.86667,2316,America/Bahia,Irece,Bahia,BR
QGP,SNGN,Garanhuns Airport,-8.834444,-36.471389,2533,America/Recife,Garanhuns,N/A,BR
GNM,SNGI,Guanambi,-14.3,-42.783333,1729,America/Bahia,Guanambi,Bahia,BR
GDP,SNGD,Guadalupe,-6.781944,-43.58167,570,America/Fortaleza,Sao Joao dos Patos,Maranhao,BR
GUZ,SNGA,Guarapari,-20.6469745,-40.4917863845635,39,America/Sao_Paulo,Guarapari,Espirito Santo,BR
SXX,SNFX,Sao Felix Do Xingu,-6.64104735,-51.9526384810721,652,America/Belem,Sao Felix do Xingu,Para,BR
VCC,SNEE,New Vacaria Airport,-28.431944,-51.022778,2975,America/Sao_Paulo,Vacaria,N/A,BR
CNV,SNED,Canavieiras,-15.6649926,-38.9558886,32,America/Bahia,Canavieiras,Bahia,BR
JPE,SNEB,Nagib Demachki Airport,-3.019722,-47.316389,443,America/Sao_Paulo,Paragominas,N/A,BR
DIQ,SNDV,Divinopolis,-20.18147045,-44.8700445173543,2562,America/Sao_Paulo,Divinopolis,Minas Gerais,BR
DTI,SNDT,Diamantina,-18.23369525,-43.6503671988384,4527,America/Sao_Paulo,Diamantina,Minas Gerais,BR
RDC,SNDC,Redencao,-8.03127325,-49.9795495957752,603,America/Belem,N/A,N/A,BR
CPU,SNCU,Cururupu,-1.821111,-44.866944,78,America/Fortaleza,Cururupu,Maranhao,BR
EEA,SNCP,Aeroporto Regional do Planalto Serrano,-27.63194875,-50.3496337774351,2880,America/Sao_Paulo,Correia Pinto,N/A,BR
MXQ,SNCL,Lorenzo Airport,-13.389444,-38.91,22,America/Sao_Paulo,Cairu,N/A,BR
BQQ,SNBX,Barra,-11.083333,-43.13333,1309,America/Bahia,Barra,Bahia,BR
BSS,SNBS,Balsas,-7.516667,-46.05,885,America/Fortaleza,Balsas,Maranhao,BR
BRA,SNBR,Barreiras Airport,-12.0794806,-45.0097053533574,2440,America/Bahia,Barreiras,Bahia,BR
BVM,SNBL,Belmonte,-15.833333,-38.916668,45,America/Bahia,Belmonte,Bahia,BR
BDC,SNBC,Barra Do Corda,-5.466667,-45.266666,551,America/Fortaleza,Barra do Corda,Maranhao,BR
BAT,SNBA,Airport Chafei Amsei,-20.55,-48.55,1732,America/Sao_Paulo,Barretos,Sao Paulo,BR
AIF,SNAX,Assis,-22.666668,-50.416668,1804,America/Sao_Paulo,Assis,Sao Paulo,BR
AMJ,SNAR,Almenara,-16.183332,-40.683334,593,America/Sao_Paulo,Almenara,Minas Gerais,BR
APQ,SNAL,Arapiraca,-9.7765662,-36.6298499854761,839,America/Maceio,Arapiraca,Alagoas,BR
APY,SNAI,Alto Parnaiba,-9.133333,-45.933334,941,America/Fortaleza,Morros,Maranhao,BR
JAW,SNAB,Aeroporto de Araripina,-7.586389,-40.535556,2195,America/Recife,N/A,N/A,BR
ORG,SMZO,Zorg En Hoop,5.8111098,-55.1911276874306,29,America/Paramaribo,Paramaribo,Paramaribo,SR
WSO,SMWS,Washabo,5.21277015,-57.1857635161067,13,America/Paramaribo,Skeldon,East Berbice-Corentyne,SR
AGI,SMWA,Wageningen,5.833333,-56.833332,19,America/Paramaribo,Wageningen,Nickerie,SR
KCB,SMTP,Tepoe Airstrip,3.1557421,-55.7151323,596,America/Paramaribo,N/A,N/A,SR
SMZ,SMST,Stoelmans Eiland,4.3500591,-54.4169110092723,141,America/Paramaribo,Grand-Santi,Guyane,SR
OEM,SMPA,Vincent Fayks,3.3444506,-55.4461921186768,511,America/Paramaribo,N/A,N/A,SR
ICK,SMNI,Nieuw Nickerie,5.933333,-56.983334,78,America/Paramaribo,Nieuw Nickerie,Nickerie,SR
MOJ,SMMO,Moengo,5.75,-54.333332,95,America/Paramaribo,Moengo,Marowijne,SR
PBM,SMJP,Zanderij International Airport,5.45209655,-55.1880250187611,52,America/Paramaribo,Onverwacht,Para,SR
LDO,SMDO,Ladouanie,4.216667,-55.233334,236,America/Paramaribo,Brownsweg,Brokopondo,SR
DOE,SMDJ,Djoemoe,4.016667,-55.483334,288,America/Paramaribo,N/A,N/A,SR
DRJ,SMDA,Drietabbetje,4.1114213,-54.6727808007658,242,America/Paramaribo,N/A,N/A,SR
TOT,SMCO,Coronie,5.8656299,-56.3270301464389,10,America/Paramaribo,Totness,Coronie,SR
AAJ,SMCA,Cayana Airstrip,3.8987445,-55.5779688,278,America/Paramaribo,Kajana,Sipaliwini,SR
BTO,SMBO,Botopasie,4.25,-55.45,305,America/Paramaribo,N/A,N/A,SR
ABN,SMBN,Albina,5.5,-54.083332,108,America/Paramaribo,N/A,N/A,SR
BYC,SLYA,Yacuiba,-21.9614105,-63.6518803017426,2040,America/La_Paz,Yacuiba,Tarija,BO
VVI,SLVR,Viru Viru International Airport,-17.6594809,-63.1384662446078,1236,America/La_Paz,La Belgica,Santa Cruz,BO
VLM,SLVM,Villamontes,-21.25,-63.5,1410,America/La_Paz,Villamontes,Tarija,BO
VAH,SLVG,Vallegrande,-18.4794416,-64.098357594039,6476,America/La_Paz,Vallegrande,Santa Cruz,BO
UYU,SLUY,Uyuni,-20.44139465,-66.8532780687425,12030,America/La_Paz,Uyuni,Potosi,BO
TDD,SLTR,Teniente Jorge Henrich Arauz Airport,-14.81894455,-64.9205205014693,509,America/La_Paz,Trinidad,El Beni,BO
TJA,SLTJ,Capitan Oriel Lea Plaza Airport,-21.55652125,-64.7011584163337,6079,America/La_Paz,Tarija,Tarija,BO
MQK,SLTI,San Matias,-16.3391991,-58.4019012,419,America/La_Paz,San Matias,Santa Cruz,BO
SRB,SLSR,Santa Rosa,-10.6,-67.333336,587,America/La_Paz,Placido de Castro,Acre,BO
SNM,SLSM,San Ignacio De M,-14.966389,-65.63556,541,America/La_Paz,N/A,N/A,BO
SNG,SLSI,San Ignacio De Velasco,-16.383057,-60.97639,1397,America/La_Paz,San Ignacio de Velasco,Santa Cruz,BO
SRJ,SLSB,Capitan G Q Guardia,-14.816667,-66.833336,672,America/La_Paz,San Borja,El Beni,BO
SBL,SLSA,Yacuma,-13.716667,-65.45,495,America/La_Paz,N/A,N/A,BO
REY,SLRY,Reyes,-14.316667,-67.26667,521,America/La_Paz,Reyes,El Beni,BO
RBQ,SLRQ,Rurrenabaque,-14.45,-67.55,1246,America/La_Paz,Rurrenabaque,El Beni,BO
RIB,SLRI,Gen Buech Airport,-11.006944,-66.093056,429,America/La_Paz,Riberalta,El Beni,BO
RBO,SLRB,Robore,-18.32741565,-59.765530649508,823,America/La_Paz,Robore,Santa Cruz,BO
SRD,SLRA,San Ramon,-13.283333,-64.71667,446,America/La_Paz,San Ramon,El Beni,BO
PSZ,SLPS,Puerto Suarez,-18.97391885,-57.8177937675781,406,America/La_Paz,Corumba,Mato Grosso do Sul,BO
PUR,SLPR,Puerto Rico,-11.1125,-67.52,600,America/La_Paz,N/A,N/A,BO
POI,SLPO,Potosi,-19.543056,-65.72361,12801,America/La_Paz,Potosi,Potosi,BO
ORU,SLOR,Oruro,-17.9547182,-67.0763621848433,12155,America/La_Paz,Oruro,Oruro,BO
MGD,SLMG,Magdalena,-13.325278,-64.124725,459,America/La_Paz,N/A,N/A,BO
LPB,SLLP,El Alto International Airport,-16.51222055,-68.1902609755884,13221,America/La_Paz,La Paz,La Paz,BO
SJV,SLJV,San Javier,-16.233334,-62.416668,1725,America/La_Paz,Ascension,Santa Cruz,BO
SJB,SLJO,San Joaquin,-13.083333,-64.8,449,America/La_Paz,N/A,N/A,BO
SJS,SLJE,San Jose,-17.827223,-60.738335,944,America/La_Paz,San Pedro,Santa Cruz,BO
BVK,SLHJ,Huacaraje,-13.55,-63.75,482,America/La_Paz,N/A,N/A,BO
GYA,SLGY,Guayaramerin Airport,-10.83,-65.361664,459,America/La_Paz,Guayaramerin,El Beni,BO
SRZ,SLET,El Trompillo,-17.81122735,-63.1716737506149,1397,America/La_Paz,Santa Cruz de la Sierra,Santa Cruz,BO
CEP,SLCP,Concepcion,-16.233334,-62.083332,1696,America/La_Paz,N/A,N/A,BO
CIJ,SLCO,E. Beltram Airport,-11.026389,-68.75278,603,America/La_Paz,Brasileia,Acre,BO
CCA,SLCH,Chaffee AFB,35.316666,-94.3,482,America/Chicago,N/A,N/A,US
CBB,SLCB,J Wilsterman Airport,-17.413954,-66.178894,8421,America/La_Paz,Cochabamba,Cochabamba,BO
CAM,SLCA,Camiri,-20.00638975,-63.5272734459018,2601,America/La_Paz,Camiri,Santa Cruz,BO
BJO,SLBJ,Bermejo,-22.866667,-64.333336,1141,America/La_Paz,San Ramon de la Nueva Oran,Salta,BO
BVL,SLBA,Baures,-13.583333,-63.583332,459,America/La_Paz,N/A,N/A,BO
ASC,SLAS,Ascension,-15.916667,-63.15,800,America/La_Paz,N/A,N/A,BO
APB,SLAP,Apolo,-14.716667,-68.51667,5282,America/La_Paz,Mapiri,La Paz,BO
SRE,SLAL,Juana Azurduy de Padilla International Airport,-19.007778,-65.30167,9619,America/La_Paz,Sucre,Chuquisaca,BO
MHW,SLAG,Monteagudo,-19.8280344,-63.9595340312585,3681,America/La_Paz,Monteagudo,Chuquisaca,BO
EYP,SKYP,El Yopal Airport,5.3201424,-72.3844780905434,1010,America/Bogota,Yopal,Casanare,CO
AYG,SKYA,Yaguara,1.533333,-73.933334,770,America/Bogota,N/A,N/A,CO
VVC,SKVV,La Vanguardia Airport,4.078889,-73.566666,1286,America/Bogota,Villavicencio,Meta,CO
